id,food_code,component,unity,value
120939,BRC0455A,Energia,kcal,434.00
120940,BRC0455A,Umidade,g,2.81
120941,BRC0455A,Carboidrato total,g,70.00
120942,BRC0455A,Carboidrato disponível,g,55.70
120943,BRC0455A,Proteína,g,9.88
120944,BRC0455A,Lipídios,g,15.90
120945,BRC0455A,Fibra alimentar,g,14.30
120946,BRC0455A,Álcool,g,0.00
120947,BRC0455A,Cinzas,g,1.46
120948,BRC0455A,Colesterol,mg,0.00
120949,BRC0455A,Ácidos graxos saturados,g,2.35
120950,BRC0455A,Ácidos graxos monoinsaturados,g,3.68
120951,BRC0455A,Ácidos graxos poliinsaturados,g,9.15
120952,BRC0455A,Ácidos graxos trans,g,0.00
120953,BRC0455A,Cálcio,mg,2.93
120954,BRC0455A,Ferro,mg,1.15
120955,BRC0455A,Sódio,mg,192.00
120956,BRC0455A,Magnésio,mg,90.30
120957,BRC0455A,Fósforo,mg,224.00
120958,BRC0455A,Potássio,mg,254.00
120959,BRC0455A,Manganês,mg,0.65
120960,BRC0455A,Zinco,mg,2.04
120961,BRC0455A,Cobre,mg,0.46
120962,BRC0455A,Selênio,mcg,7.27
120963,BRC0455A,Vitamina A (RE),mcg,1.13
120964,BRC0455A,Vitamina A (RAE),mcg,0.57
120965,BRC0455A,Vitamina D,mcg,0.00
120966,BRC0455A,Alfa-tocoferol (Vitamina E),mg,0.00
120967,BRC0455A,Tiamina,mg,0.03
120968,BRC0455A,Riboflavina,mg,0.03
120969,BRC0455A,Niacina,mg,0.00
120970,BRC0455A,Vitamina B6,mg,0.00
120971,BRC0455A,Vitamina B12,mcg,0.00
120972,BRC0455A,Vitamina C,mg,0.00
120973,BRC0455A,Equivalente de folato,mcg,16.90
120974,BRC0455A,Sal de adição,g,0.47
120975,BRC0455A,Açúcar de adição,g,0.00
120976,BRC0455A,Gordura de adição,g,0.00
120977,BRC0455A,Proteína vegetal,g,0.00
120978,BRC0455A,Proteína animal,g,0.00
120979,BRC0129A,Energia,kJ,1825.00
120980,BRC0129A,Energia,kcal,436.00
120981,BRC0129A,Umidade,g,2.82
120982,BRC0129A,Carboidrato total,g,70.30
120983,BRC0129A,Carboidrato disponível,g,56.00
120984,BRC0129A,Proteína,g,9.93
120985,BRC0129A,Lipídios,g,15.90
120986,BRC0129A,Fibra alimentar,g,14.30
120987,BRC0129A,Álcool,g,0.00
120988,BRC0129A,Cinzas,g,1.00
120989,BRC0129A,Colesterol,mg,0.00
120990,BRC0129A,Ácidos graxos saturados,g,2.36
120991,BRC0129A,Ácidos graxos monoinsaturados,g,3.69
120992,BRC0129A,Ácidos graxos poliinsaturados,g,9.19
120993,BRC0129A,Ácidos graxos trans,g,0.00
120994,BRC0129A,Cálcio,mg,2.83
120995,BRC0129A,Ferro,mg,1.16
120996,BRC0129A,Sódio,mg,4.32
120997,BRC0129A,Magnésio,mg,90.80
120998,BRC0129A,Fósforo,mg,225.00
120999,BRC0129A,Potássio,mg,255.00
121000,BRC0129A,Manganês,mg,0.65
121001,BRC0129A,Zinco,mg,2.05
121002,BRC0129A,Cobre,mg,0.46
121003,BRC0129A,Selênio,mcg,7.30
121004,BRC0129A,Vitamina A (RE),mcg,1.13
121005,BRC0129A,Vitamina A (RAE),mcg,0.57
121006,BRC0129A,Vitamina D,mcg,0.00
121007,BRC0129A,Alfa-tocoferol (Vitamina E),mg,0.00
121008,BRC0129A,Tiamina,mg,0.03
121009,BRC0129A,Riboflavina,mg,0.03
121010,BRC0129A,Niacina,mg,0.00
121011,BRC0129A,Vitamina B6,mg,0.00
121012,BRC0129A,Vitamina B12,mcg,0.00
121013,BRC0129A,Vitamina C,mg,0.00
121014,BRC0129A,Equivalente de folato,mcg,17.00
121015,BRC0129A,Sal de adição,g,0.00
121016,BRC0129A,Açúcar de adição,g,0.00
121017,BRC0129A,Gordura de adição,g,0.00
121018,BRC0129A,Proteína vegetal,g,9.93
121019,BRC0129A,Proteína animal,g,0.00
121020,BRC0143A,Energia,kJ,438.00
121021,BRC0143A,Energia,kcal,104.00
121022,BRC0143A,Umidade,g,73.50
121023,BRC0143A,Carboidrato total,g,23.20
121024,BRC0143A,Carboidrato disponível,g,21.50
121025,BRC0143A,Proteína,g,2.25
121026,BRC0143A,Lipídios,g,0.56
121027,BRC0143A,Fibra alimentar,g,1.74
121028,BRC0143A,Álcool,g,0.00
121029,BRC0143A,Cinzas,g,0.57
121030,BRC0143A,Colesterol,mg,0.00
121031,BRC0143A,Ácidos graxos saturados,g,0.10
121032,BRC0143A,Ácidos graxos monoinsaturados,g,0.23
121033,BRC0143A,Ácidos graxos poliinsaturados,g,0.34
121034,BRC0143A,Ácidos graxos trans,g,0.00
121035,BRC0143A,Cálcio,mg,1.06
121036,BRC0143A,Ferro,mg,1.94
121037,BRC0143A,Sódio,mg,429.00
121038,BRC0143A,Magnésio,mg,4.30
121039,BRC0143A,Fósforo,mg,16.30
121040,BRC0143A,Potássio,mg,96.80
121041,BRC0143A,Manganês,mg,0.00
121042,BRC0143A,Zinco,mg,0.05
121043,BRC0143A,Cobre,mg,0.04
121044,BRC0143A,Selênio,mcg,1.14
121045,BRC0143A,Vitamina A (RE),mcg,1.08
121046,BRC0143A,Vitamina A (RAE),mcg,0.54
121047,BRC0143A,Vitamina D,mcg,0.00
121048,BRC0143A,Alfa-tocoferol (Vitamina E),mg,0.07
121049,BRC0143A,Tiamina,mg,0.04
121050,BRC0143A,Riboflavina,mg,0.00
121051,BRC0143A,Niacina,mg,0.00
121052,BRC0143A,Vitamina B6,mg,0.00
121053,BRC0143A,Vitamina B12,mcg,0.00
121054,BRC0143A,Vitamina C,mg,0.00
121055,BRC0143A,Equivalente de folato,mcg,63.50
121056,BRC0143A,Sal de adição,g,0.00
121057,BRC0143A,Açúcar de adição,g,0.00
121058,BRC0143A,Gordura de adição,g,0.00
121059,BRC0143A,Proteína vegetal,g,0.00
121060,BRC0143A,Proteína animal,g,0.00
121061,BRC0179A,Energia,kJ,822.00
121062,BRC0179A,Energia,kcal,195.00
121063,BRC0179A,Umidade,g,53.90
121064,BRC0179A,Carboidrato total,g,32.40
121065,BRC0179A,Carboidrato disponível,g,27.90
121066,BRC0179A,Proteína,g,7.50
121067,BRC0179A,Lipídios,g,4.97
121068,BRC0179A,Fibra alimentar,g,4.45
121069,BRC0179A,Álcool,g,0.00
121070,BRC0179A,Cinzas,g,1.27
121071,BRC0179A,Colesterol,mg,10.60
121072,BRC0179A,Ácidos graxos saturados,g,2.67
121073,BRC0179A,Ácidos graxos monoinsaturados,g,1.20
121074,BRC0179A,Ácidos graxos poliinsaturados,g,0.41
121075,BRC0179A,Ácidos graxos trans,g,0.14
121076,BRC0179A,Cálcio,mg,2.51
121077,BRC0179A,Ferro,mg,1.29
121078,BRC0179A,Sódio,mg,189.00
121079,BRC0179A,Magnésio,mg,30.40
121080,BRC0179A,Fósforo,mg,128.00
121081,BRC0179A,Potássio,mg,210.00
121082,BRC0179A,Manganês,mg,0.13
121083,BRC0179A,Zinco,mg,0.59
121084,BRC0179A,Cobre,mg,0.06
121085,BRC0179A,Selênio,mcg,0.62
121086,BRC0179A,Vitamina A (RE),mcg,93.80
121087,BRC0179A,Vitamina A (RAE),mcg,72.10
121088,BRC0179A,Vitamina D,mcg,0.00
121089,BRC0179A,Alfa-tocoferol (Vitamina E),mg,0.16
121090,BRC0179A,Tiamina,mg,0.31
121091,BRC0179A,Riboflavina,mg,0.00
121092,BRC0179A,Niacina,mg,0.00
121093,BRC0179A,Vitamina B6,mg,0.04
121094,BRC0179A,Vitamina B12,mcg,0.01
121095,BRC0179A,Vitamina C,mg,0.00
121096,BRC0179A,Equivalente de folato,mcg,50.90
121097,BRC0179A,Sal de adição,g,0.47
121098,BRC0179A,Açúcar de adição,g,0.00
121099,BRC0179A,Gordura de adição,g,0.00
121100,BRC0179A,Proteína vegetal,g,0.00
121101,BRC0179A,Proteína animal,g,0.00
121102,BRC0178A,Energia,kJ,826.00
121103,BRC0178A,Energia,kcal,196.00
121104,BRC0178A,Umidade,g,54.10
121105,BRC0178A,Carboidrato total,g,32.60
121106,BRC0178A,Carboidrato disponível,g,28.10
121107,BRC0178A,Proteína,g,7.53
121108,BRC0178A,Lipídios,g,5.00
121109,BRC0178A,Fibra alimentar,g,4.47
121110,BRC0178A,Álcool,g,0.00
121111,BRC0178A,Cinzas,g,0.81
121112,BRC0178A,Colesterol,mg,10.70
121113,BRC0178A,Ácidos graxos saturados,g,2.69
121114,BRC0178A,Ácidos graxos monoinsaturados,g,1.21
121115,BRC0178A,Ácidos graxos poliinsaturados,g,0.41
121116,BRC0178A,Ácidos graxos trans,g,0.14
121117,BRC0178A,Cálcio,mg,2.41
121118,BRC0178A,Ferro,mg,1.30
121119,BRC0178A,Sódio,mg,1.46
121120,BRC0178A,Magnésio,mg,30.60
121121,BRC0178A,Fósforo,mg,128.00
121122,BRC0178A,Potássio,mg,210.00
121123,BRC0178A,Manganês,mg,0.14
121124,BRC0178A,Zinco,mg,0.59
121125,BRC0178A,Cobre,mg,0.06
121126,BRC0178A,Selênio,mcg,0.62
121127,BRC0178A,Vitamina A (RE),mcg,94.30
121128,BRC0178A,Vitamina A (RAE),mcg,72.50
121129,BRC0178A,Vitamina D,mcg,0.00
121130,BRC0178A,Alfa-tocoferol (Vitamina E),mg,0.16
121131,BRC0178A,Tiamina,mg,0.31
121132,BRC0178A,Riboflavina,mg,0.00
121133,BRC0178A,Niacina,mg,0.00
121134,BRC0178A,Vitamina B6,mg,0.04
121135,BRC0178A,Vitamina B12,mcg,0.01
121136,BRC0178A,Vitamina C,mg,0.00
121137,BRC0178A,Equivalente de folato,mcg,51.20
121138,BRC0178A,Sal de adição,g,0.00
121139,BRC0178A,Açúcar de adição,g,0.00
121140,BRC0178A,Gordura de adição,g,0.00
121141,BRC0178A,Proteína vegetal,g,0.00
121142,BRC0178A,Proteína animal,g,0.00
121143,BRC0181A,Energia,kJ,698.00
121144,BRC0181A,Energia,kcal,165.00
121145,BRC0181A,Umidade,g,56.00
121146,BRC0181A,Carboidrato total,g,34.10
121147,BRC0181A,Carboidrato disponível,g,29.40
121148,BRC0181A,Proteína,g,7.87
121149,BRC0181A,Lipídios,g,0.73
121150,BRC0181A,Fibra alimentar,g,4.68
121151,BRC0181A,Álcool,g,0.00
121152,BRC0181A,Cinzas,g,1.31
121153,BRC0181A,Colesterol,mg,0.00
121154,BRC0181A,Ácidos graxos saturados,g,0.12
121155,BRC0181A,Ácidos graxos monoinsaturados,g,0.12
121156,BRC0181A,Ácidos graxos poliinsaturados,g,0.35
121157,BRC0181A,Ácidos graxos trans,g,0.00
121158,BRC0181A,Cálcio,mg,2.45
121159,BRC0181A,Ferro,mg,1.36
121160,BRC0181A,Sódio,mg,189.00
121161,BRC0181A,Magnésio,mg,31.90
121162,BRC0181A,Fósforo,mg,134.00
121163,BRC0181A,Potássio,mg,220.00
121164,BRC0181A,Manganês,mg,0.14
121165,BRC0181A,Zinco,mg,0.62
121166,BRC0181A,Cobre,mg,0.06
121167,BRC0181A,Selênio,mcg,0.60
121168,BRC0181A,Vitamina A (RE),mcg,44.30
121169,BRC0181A,Vitamina A (RAE),mcg,22.10
121170,BRC0181A,Vitamina D,mcg,0.00
121171,BRC0181A,Alfa-tocoferol (Vitamina E),mg,0.04
121172,BRC0181A,Tiamina,mg,0.32
121173,BRC0181A,Riboflavina,mg,0.00
121174,BRC0181A,Niacina,mg,0.00
121175,BRC0181A,Vitamina B6,mg,0.04
121176,BRC0181A,Vitamina B12,mcg,0.00
121177,BRC0181A,Vitamina C,mg,0.00
121178,BRC0181A,Equivalente de folato,mcg,53.50
121179,BRC0181A,Sal de adição,g,0.47
121180,BRC0181A,Açúcar de adição,g,0.00
121181,BRC0181A,Gordura de adição,g,0.00
121182,BRC0181A,Proteína vegetal,g,7.87
121183,BRC0181A,Proteína animal,g,0.00
121184,BRC0180A,Energia,kJ,702.00
121185,BRC0180A,Energia,kcal,166.00
121186,BRC0180A,Umidade,g,56.20
121187,BRC0180A,Carboidrato total,g,34.30
121188,BRC0180A,Carboidrato disponível,g,29.60
121189,BRC0180A,Proteína,g,7.91
121190,BRC0180A,Lipídios,g,0.73
121191,BRC0180A,Fibra alimentar,g,4.70
121192,BRC0180A,Álcool,g,0.00
121193,BRC0180A,Cinzas,g,0.85
121194,BRC0180A,Colesterol,mg,0.00
121195,BRC0180A,Ácidos graxos saturados,g,0.12
121196,BRC0180A,Ácidos graxos monoinsaturados,g,0.12
121197,BRC0180A,Ácidos graxos poliinsaturados,g,0.35
121198,BRC0180A,Ácidos graxos trans,g,0.00
121199,BRC0180A,Cálcio,mg,2.35
121200,BRC0180A,Ferro,mg,1.37
121201,BRC0180A,Sódio,mg,1.34
121202,BRC0180A,Magnésio,mg,32.10
121203,BRC0180A,Fósforo,mg,135.00
121204,BRC0180A,Potássio,mg,221.00
121205,BRC0180A,Manganês,mg,0.14
121206,BRC0180A,Zinco,mg,0.62
121207,BRC0180A,Cobre,mg,0.06
121208,BRC0180A,Selênio,mcg,0.60
121209,BRC0180A,Vitamina A (RE),mcg,44.50
121210,BRC0180A,Vitamina A (RAE),mcg,22.20
121211,BRC0180A,Vitamina D,mcg,0.00
121212,BRC0180A,Alfa-tocoferol (Vitamina E),mg,0.04
121213,BRC0180A,Tiamina,mg,0.32
121214,BRC0180A,Riboflavina,mg,0.00
121215,BRC0180A,Niacina,mg,0.00
121216,BRC0180A,Vitamina B6,mg,0.04
121217,BRC0180A,Vitamina B12,mcg,0.00
121218,BRC0180A,Vitamina C,mg,0.00
121219,BRC0180A,Equivalente de folato,mcg,53.70
121220,BRC0180A,Sal de adição,g,0.00
121221,BRC0180A,Açúcar de adição,g,0.00
121222,BRC0180A,Gordura de adição,g,0.00
121223,BRC0180A,Proteína vegetal,g,7.91
121224,BRC0180A,Proteína animal,g,0.00
121225,BRC0138A,Energia,kJ,407.00
121226,BRC0138A,Energia,kcal,97.00
121227,BRC0138A,Umidade,g,75.30
121228,BRC0138A,Carboidrato total,g,18.40
121229,BRC0138A,Carboidrato disponível,g,14.30
121230,BRC0138A,Proteína,g,3.40
121231,BRC0138A,Lipídios,g,2.00
121232,BRC0138A,Fibra alimentar,g,4.10
121233,BRC0138A,Álcool,g,0.00
121234,BRC0138A,Cinzas,g,0.92
121235,BRC0138A,Colesterol,mg,0.00
121236,BRC0138A,Ácidos graxos saturados,g,0.51
121237,BRC0138A,Ácidos graxos monoinsaturados,g,0.68
121238,BRC0138A,Ácidos graxos poliinsaturados,g,0.77
121239,BRC0138A,Ácidos graxos trans,g,0.00
121240,BRC0138A,Cálcio,mg,2.25
121241,BRC0138A,Ferro,mg,0.61
121242,BRC0138A,Sódio,mg,270.00
121243,BRC0138A,Magnésio,mg,21.20
121244,BRC0138A,Fósforo,mg,63.60
121245,BRC0138A,Potássio,mg,168.00
121246,BRC0138A,Manganês,mg,0.10
121247,BRC0138A,Zinco,mg,0.52
121248,BRC0138A,Cobre,mg,0.05
121249,BRC0138A,Selênio,mcg,0.00
121250,BRC0138A,Vitamina A (RE),mcg,0.00
121251,BRC0138A,Vitamina A (RAE),mcg,0.00
121252,BRC0138A,Vitamina D,mcg,0.00
121253,BRC0138A,Alfa-tocoferol (Vitamina E),mg,0.00
121254,BRC0138A,Tiamina,mg,0.00
121255,BRC0138A,Riboflavina,mg,0.05
121256,BRC0138A,Niacina,mg,3.88
121257,BRC0138A,Vitamina B6,mg,0.00
121258,BRC0138A,Vitamina B12,mcg,0.00
121259,BRC0138A,Vitamina C,mg,1.81
121260,BRC0138A,Equivalente de folato,mcg,21.30
121261,BRC0138A,Sal de adição,g,0.00
121262,BRC0138A,Açúcar de adição,g,0.00
121263,BRC0138A,Gordura de adição,g,0.00
121264,BRC0138A,Proteína vegetal,g,3.40
121265,BRC0138A,Proteína animal,g,0.00
121266,BRC0175A,Energia,kJ,676.00
121267,BRC0175A,Energia,kcal,161.00
121268,BRC0175A,Umidade,g,63.00
121269,BRC0175A,Carboidrato total,g,25.20
121270,BRC0175A,Carboidrato disponível,g,21.80
121271,BRC0175A,Proteína,g,5.85
121272,BRC0175A,Lipídios,g,4.82
121273,BRC0175A,Fibra alimentar,g,3.46
121274,BRC0175A,Álcool,g,0.00
121275,BRC0175A,Cinzas,g,1.10
121276,BRC0175A,Colesterol,mg,10.60
121277,BRC0175A,Ácidos graxos saturados,g,2.65
121278,BRC0175A,Ácidos graxos monoinsaturados,g,1.18
121279,BRC0175A,Ácidos graxos poliinsaturados,g,0.33
121280,BRC0175A,Ácidos graxos trans,g,0.14
121281,BRC0175A,Cálcio,mg,1.94
121282,BRC0175A,Ferro,mg,0.76
121283,BRC0175A,Sódio,mg,188.00
121284,BRC0175A,Magnésio,mg,14.30
121285,BRC0175A,Fósforo,mg,90.00
121286,BRC0175A,Potássio,mg,82.00
121287,BRC0175A,Manganês,mg,0.09
121288,BRC0175A,Zinco,mg,0.34
121289,BRC0175A,Cobre,mg,0.04
121290,BRC0175A,Selênio,mcg,0.45
121291,BRC0175A,Vitamina A (RE),mcg,84.60
121292,BRC0175A,Vitamina A (RAE),mcg,67.50
121293,BRC0175A,Vitamina D,mcg,0.00
121294,BRC0175A,Alfa-tocoferol (Vitamina E),mg,0.15
121295,BRC0175A,Tiamina,mg,0.17
121296,BRC0175A,Riboflavina,mg,0.00
121297,BRC0175A,Niacina,mg,0.00
121298,BRC0175A,Vitamina B6,mg,0.02
121299,BRC0175A,Vitamina B12,mcg,0.01
121300,BRC0175A,Vitamina C,mg,0.00
121301,BRC0175A,Equivalente de folato,mcg,28.40
121302,BRC0175A,Sal de adição,g,0.47
121303,BRC0175A,Açúcar de adição,g,0.00
121304,BRC0175A,Gordura de adição,g,0.00
121305,BRC0175A,Proteína vegetal,g,0.00
121306,BRC0175A,Proteína animal,g,0.00
121307,BRC0174A,Energia,kJ,679.00
121308,BRC0174A,Energia,kcal,162.00
121309,BRC0174A,Umidade,g,63.30
121310,BRC0174A,Carboidrato total,g,25.40
121311,BRC0174A,Carboidrato disponível,g,21.90
121312,BRC0174A,Proteína,g,5.87
121313,BRC0174A,Lipídios,g,4.84
121314,BRC0174A,Fibra alimentar,g,3.48
121315,BRC0174A,Álcool,g,0.00
121316,BRC0174A,Cinzas,g,0.63
121317,BRC0174A,Colesterol,mg,10.70
121318,BRC0174A,Ácidos graxos saturados,g,2.66
121319,BRC0174A,Ácidos graxos monoinsaturados,g,1.18
121320,BRC0174A,Ácidos graxos poliinsaturados,g,0.34
121321,BRC0174A,Ácidos graxos trans,g,0.14
121322,BRC0174A,Cálcio,mg,1.83
121323,BRC0174A,Ferro,mg,0.76
121324,BRC0174A,Sódio,mg,0.94
121325,BRC0174A,Magnésio,mg,14.30
121326,BRC0174A,Fósforo,mg,90.50
121327,BRC0174A,Potássio,mg,82.30
121328,BRC0174A,Manganês,mg,0.09
121329,BRC0174A,Zinco,mg,0.35
121330,BRC0174A,Cobre,mg,0.05
121331,BRC0174A,Selênio,mcg,0.45
121332,BRC0174A,Vitamina A (RE),mcg,85.00
121333,BRC0174A,Vitamina A (RAE),mcg,67.80
121334,BRC0174A,Vitamina D,mcg,0.00
121335,BRC0174A,Alfa-tocoferol (Vitamina E),mg,0.15
121336,BRC0174A,Tiamina,mg,0.17
121337,BRC0174A,Riboflavina,mg,0.00
121338,BRC0174A,Niacina,mg,0.00
121339,BRC0174A,Vitamina B6,mg,0.02
121340,BRC0174A,Vitamina B12,mcg,0.01
121341,BRC0174A,Vitamina C,mg,0.00
121342,BRC0174A,Equivalente de folato,mcg,28.60
121343,BRC0174A,Sal de adição,g,0.00
121344,BRC0174A,Açúcar de adição,g,0.00
121345,BRC0174A,Gordura de adição,g,0.00
121346,BRC0174A,Proteína vegetal,g,0.00
121347,BRC0174A,Proteína animal,g,0.00
121348,BRC0177A,Energia,kJ,544.00
121349,BRC0177A,Energia,kcal,129.00
121350,BRC0177A,Umidade,g,65.60
121351,BRC0177A,Carboidrato total,g,26.60
121352,BRC0177A,Carboidrato disponível,g,22.90
121353,BRC0177A,Proteína,g,6.13
121354,BRC0177A,Lipídios,g,0.57
121355,BRC0177A,Fibra alimentar,g,3.65
121356,BRC0177A,Álcool,g,0.00
121357,BRC0177A,Cinzas,g,1.13
121358,BRC0177A,Colesterol,mg,0.00
121359,BRC0177A,Ácidos graxos saturados,g,0.09
121360,BRC0177A,Ácidos graxos monoinsaturados,g,0.09
121361,BRC0177A,Ácidos graxos poliinsaturados,g,0.27
121362,BRC0177A,Ácidos graxos trans,g,0.00
121363,BRC0177A,Cálcio,mg,1.84
121364,BRC0177A,Ferro,mg,0.80
121365,BRC0177A,Sódio,mg,188.00
121366,BRC0177A,Magnésio,mg,14.90
121367,BRC0177A,Fósforo,mg,94.40
121368,BRC0177A,Potássio,mg,86.00
121369,BRC0177A,Manganês,mg,0.10
121370,BRC0177A,Zinco,mg,0.36
121371,BRC0177A,Cobre,mg,0.05
121372,BRC0177A,Selênio,mcg,0.42
121373,BRC0177A,Vitamina A (RE),mcg,34.50
121374,BRC0177A,Vitamina A (RAE),mcg,17.20
121375,BRC0177A,Vitamina D,mcg,0.00
121376,BRC0177A,Alfa-tocoferol (Vitamina E),mg,0.03
121377,BRC0177A,Tiamina,mg,0.18
121378,BRC0177A,Riboflavina,mg,0.00
121379,BRC0177A,Niacina,mg,0.00
121380,BRC0177A,Vitamina B6,mg,0.02
121381,BRC0177A,Vitamina B12,mcg,0.00
121382,BRC0177A,Vitamina C,mg,0.00
121383,BRC0177A,Equivalente de folato,mcg,29.80
121384,BRC0177A,Sal de adição,g,0.47
121385,BRC0177A,Açúcar de adição,g,0.00
121386,BRC0177A,Gordura de adição,g,0.00
121387,BRC0177A,Proteína vegetal,g,6.13
121388,BRC0177A,Proteína animal,g,0.00
121389,BRC0176A,Energia,kJ,547.00
121390,BRC0176A,Energia,kcal,129.00
121391,BRC0176A,Umidade,g,65.90
121392,BRC0176A,Carboidrato total,g,26.70
121393,BRC0176A,Carboidrato disponível,g,23.00
121394,BRC0176A,Proteína,g,6.16
121395,BRC0176A,Lipídios,g,0.57
121396,BRC0176A,Fibra alimentar,g,3.66
121397,BRC0176A,Álcool,g,0.00
121398,BRC0176A,Cinzas,g,0.66
121399,BRC0176A,Colesterol,mg,0.00
121400,BRC0176A,Ácidos graxos saturados,g,0.09
121401,BRC0176A,Ácidos graxos monoinsaturados,g,0.09
121402,BRC0176A,Ácidos graxos poliinsaturados,g,0.27
121403,BRC0176A,Ácidos graxos trans,g,0.00
121404,BRC0176A,Cálcio,mg,1.74
121405,BRC0176A,Ferro,mg,0.80
121406,BRC0176A,Sódio,mg,0.78
121407,BRC0176A,Magnésio,mg,15.00
121408,BRC0176A,Fósforo,mg,94.80
121409,BRC0176A,Potássio,mg,86.40
121410,BRC0176A,Manganês,mg,0.10
121411,BRC0176A,Zinco,mg,0.36
121412,BRC0176A,Cobre,mg,0.05
121413,BRC0176A,Selênio,mcg,0.42
121414,BRC0176A,Vitamina A (RE),mcg,34.60
121415,BRC0176A,Vitamina A (RAE),mcg,17.30
121416,BRC0176A,Vitamina D,mcg,0.00
121417,BRC0176A,Alfa-tocoferol (Vitamina E),mg,0.03
121418,BRC0176A,Tiamina,mg,0.18
121419,BRC0176A,Riboflavina,mg,0.00
121420,BRC0176A,Niacina,mg,0.00
121421,BRC0176A,Vitamina B6,mg,0.02
121422,BRC0176A,Vitamina B12,mcg,0.00
121423,BRC0176A,Vitamina C,mg,0.00
121424,BRC0176A,Equivalente de folato,mcg,29.90
121425,BRC0176A,Sal de adição,g,0.00
121426,BRC0176A,Açúcar de adição,g,0.00
121427,BRC0176A,Gordura de adição,g,0.00
121428,BRC0176A,Proteína vegetal,g,6.16
121429,BRC0176A,Proteína animal,g,0.00
121430,BRC0006A,Energia,kJ,585.00
121431,BRC0006A,Energia,kcal,138.00
121432,BRC0006A,Umidade,g,63.50
121433,BRC0006A,Carboidrato total,g,28.60
121434,BRC0006A,Carboidrato disponível,g,24.60
121435,BRC0006A,Proteína,g,6.59
121436,BRC0006A,Lipídios,g,0.61
121437,BRC0006A,Fibra alimentar,g,3.92
121438,BRC0006A,Álcool,g,0.00
121439,BRC0006A,Cinzas,g,0.71
121440,BRC0006A,Colesterol,mg,0.00
121441,BRC0006A,Ácidos graxos saturados,g,0.10
121442,BRC0006A,Ácidos graxos monoinsaturados,g,0.10
121443,BRC0006A,Ácidos graxos poliinsaturados,g,0.29
121444,BRC0006A,Ácidos graxos trans,g,0.00
121445,BRC0006A,Cálcio,mg,1.96
121446,BRC0006A,Ferro,mg,1.14
121447,BRC0006A,Sódio,mg,1.12
121448,BRC0006A,Magnésio,mg,26.70
121449,BRC0006A,Fósforo,mg,112.00
121450,BRC0006A,Potássio,mg,184.00
121451,BRC0006A,Manganês,mg,0.12
121452,BRC0006A,Zinco,mg,0.52
121453,BRC0006A,Cobre,mg,0.05
121454,BRC0006A,Selênio,mcg,0.50
121455,BRC0006A,Vitamina A (RE),mcg,35.80
121456,BRC0006A,Vitamina A (RAE),mcg,17.90
121457,BRC0006A,Vitamina D,mcg,0.00
121458,BRC0006A,Alfa-tocoferol (Vitamina E),mg,0.03
121459,BRC0006A,Tiamina,mg,0.30
121460,BRC0006A,Riboflavina,mg,0.00
121461,BRC0006A,Niacina,mg,0.00
121462,BRC0006A,Vitamina B6,mg,0.04
121463,BRC0006A,Vitamina B12,mcg,0.00
121464,BRC0006A,Vitamina C,mg,0.00
121465,BRC0006A,Equivalente de folato,mcg,63.90
121466,BRC0006A,Sal de adição,g,0.00
121467,BRC0006A,Açúcar de adição,g,0.00
121468,BRC0006A,Gordura de adição,g,0.00
121469,BRC0006A,Proteína vegetal,g,6.59
121470,BRC0006A,Proteína animal,g,0.00
121471,BRC0007A,Energia,kJ,434.00
121472,BRC0007A,Energia,kcal,103.00
121473,BRC0007A,Umidade,g,73.40
121474,BRC0007A,Carboidrato total,g,21.10
121475,BRC0007A,Carboidrato disponível,g,16.80
121476,BRC0007A,Proteína,g,2.74
121477,BRC0007A,Lipídios,g,1.83
121478,BRC0007A,Fibra alimentar,g,4.29
121479,BRC0007A,Álcool,g,0.00
121480,BRC0007A,Cinzas,g,0.88
121481,BRC0007A,Colesterol,mg,0.00
121482,BRC0007A,Ácidos graxos saturados,g,0.51
121483,BRC0007A,Ácidos graxos monoinsaturados,g,0.68
121484,BRC0007A,Ácidos graxos poliinsaturados,g,0.77
121485,BRC0007A,Ácidos graxos trans,g,0.00
121486,BRC0007A,Cálcio,mg,2.53
121487,BRC0007A,Ferro,mg,0.68
121488,BRC0007A,Sódio,mg,260.00
121489,BRC0007A,Magnésio,mg,19.10
121490,BRC0007A,Fósforo,mg,71.10
121491,BRC0007A,Potássio,mg,187.00
121492,BRC0007A,Manganês,mg,0.11
121493,BRC0007A,Zinco,mg,0.58
121494,BRC0007A,Cobre,mg,0.05
121495,BRC0007A,Selênio,mcg,0.00
121496,BRC0007A,Vitamina A (RE),mcg,52.20
121497,BRC0007A,Vitamina A (RAE),mcg,26.10
121498,BRC0007A,Vitamina D,mcg,0.00
121499,BRC0007A,Alfa-tocoferol (Vitamina E),mg,0.15
121500,BRC0007A,Tiamina,mg,0.00
121501,BRC0007A,Riboflavina,mg,0.06
121502,BRC0007A,Niacina,mg,4.33
121503,BRC0007A,Vitamina B6,mg,0.00
121504,BRC0007A,Vitamina B12,mcg,0.00
121505,BRC0007A,Vitamina C,mg,2.02
121506,BRC0007A,Equivalente de folato,mcg,53.40
121507,BRC0007A,Sal de adição,g,0.00
121508,BRC0007A,Açúcar de adição,g,0.00
121509,BRC0007A,Gordura de adição,g,0.00
121510,BRC0007A,Proteína vegetal,g,2.89
121511,BRC0007A,Proteína animal,g,0.00
